"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment";"Orig. Open price";"Orig. Open time";"Stop Loss price level";"Profit Target price level";"Result name";"MAE (pips)";"MFE (pips)"
"52";"EURUSD_M1_UTC2";"Sell";"2020.01.16 17:19:00";"1.11314";"0,01000";"2020.01.17 19:00:00";"1.10947";"3,67";"503,67";"IST";"End Of Friday (Time)";"-1,33";"4,32";"1d 1h 41m";"";"1.11314";"2020.01.16 15:00:00";"1,11614";"1,09914";"Main: EURUSD_M1_UTC2/M30";"13,30";"43,20"
"71";"EURUSD_M1_UTC2";"Sell";"2020.01.23 17:19:00";"1.10563";"0,01000";"2020.01.24 19:00:00";"1.10279";"2,84";"506,51";"IST";"End Of Friday (Time)";"-0,74";"3,48";"1d 1h 41m";"";"1.10563";"2020.01.23 15:00:00";"1,10863";"1,09163";"Main: EURUSD_M1_UTC2/M30";"7,40";"34,80"
"167";"EURUSD_M1_UTC2";"Buy";"2020.02.21 17:46:00";"1.08636";"0,01000";"2020.02.21 19:00:00";"1.08532";"-1,04";"505,47";"IST";"End Of Friday (Time)";"-1,68";"0,00";"1h 14m";"";"1.08636";"2020.02.21 15:00:00";"1,08336";"1,10036";"Main: EURUSD_M1_UTC2/M30";"16,80";"0,00"
"246";"EURUSD_M1_UTC2";"Sell";"2020.03.17 14:07:00";"1.10188";"0,01000";"2020.03.18 06:58:00";"1.10291";"-1,03";"504,44";"IST";"TrailingStop";"-1,54";"6,18";"16h 51m";"";"1.10188";"2020.03.17 10:00:00";"1,10488";"1,08788";"Main: EURUSD_M1_UTC2/M30";"15,40";"61,80"
"324";"EURUSD_M1_UTC2";"Buy";"2020.04.09 16:10:00";"1.09157";"0,01000";"2020.04.10 19:00:00";"1.09471";"3,14";"507,58";"IST";"End Of Friday (Time)";"-0,61";"3,60";"1d 2h 50m";"";"1.09157";"2020.04.09 15:00:00";"1,08857";"1,10557";"Main: EURUSD_M1_UTC2/M30";"6,10";"36,00"
"625";"EURUSD_M1_UTC2";"Buy";"2020.07.08 17:07:00";"1.13411";"0,01000";"2020.07.09 17:19:00";"1.13101";"-3,10";"504,48";"IST";"SL";"-3,10";"2,95";"1d 0h 12m";"";"1.13411";"2020.07.08 15:00:00";"1,13111";"1,14811";"Main: EURUSD_M1_UTC2/M30";"31,00";"29,50"
"764";"EURUSD_M1_UTC2";"Sell";"2020.08.19 19:07:00";"1.18897";"0,01000";"2020.08.21 03:01:00";"1.18742";"1,55";"506,03";"IST";"TrailingStop";"-0,62";"8,58";"1d 7h 54m";"";"1.18897";"2020.08.19 17:00:00";"1,19197";"1,17497";"Main: EURUSD_M1_UTC2/M30";"6,20";"85,80"
"787";"EURUSD_M1_UTC2";"Buy";"2020.08.27 16:20:00";"1.18969";"0,01000";"2020.08.27 16:27:00";"1.18659";"-3,10";"502,93";"IST";"SL";"-3,10";"0,49";"7m 0s";"";"1.18969";"2020.08.27 15:00:00";"1,18669";"1,20369";"Main: EURUSD_M1_UTC2/M30";"31,00";"4,90"
"923";"EURUSD_M1_UTC2";"Sell";"2020.10.06 23:46:00";"1.17348";"0,01000";"2020.10.07 10:49:00";"1.17658";"-3,10";"499,83";"IST";"SL";"-3,10";"0,79";"11h 3m";"";"1.17348";"2020.10.06 20:00:00";"1,17648";"1,15948";"Main: EURUSD_M1_UTC2/M30";"31,00";"7,90"
"1030";"EURUSD_M1_UTC2";"Sell";"2020.11.09 17:36:00";"1.18355";"0,01000";"2020.11.12 12:04:00";"1.18153";"2,02";"501,85";"IST";"TrailingStop";"-0,97";"8,81";"2d 18h 28m";"";"1.18355";"2020.11.09 15:00:00";"1,18655";"1,16955";"Main: EURUSD_M1_UTC2/M30";"9,70";"88,10"
