Magic,Symbol,TF,n_trades,OsRank,CsRank,BestOpenShift,BestCloseShift,RetOriginal,BestRetOpen,BestRetClose,RetDur25,RetDur50,RetDur100,RetTF1,RetTF2,RetTF3,MAE,MFE,hitTF1,hitTF2,hitTF3,TimeToMAE_med_s,TimeToMFE_med_s,OsScoreApprox,CsScoreApprox,open_too_late,open_too_early,open_class,close_too_late,close_too_early,close_class,hitTF_max,retTF_max,edge_best_horizon,edge_best_hit,strong_predictive_edge,moderate_predictive_edge,edge_class,MFE_to_MAE,mae_mfe_class
170115122,USDJPY,60,35,7.257142857142857,7.114285714285714,-0.29714285714285715,-0.2,0.013171428571428603,0.7261428571428571,0.40817142857142863,-0.06954285714285714,0.05974285714285713,0.06344117647058822,-0.015971428571428567,-0.06542857142857143,-0.07722857142857142,0.3426285714285714,0.47894285714285717,0.45714285714285713,0.5142857142857142,0.42857142857142855,8405.0,4402.5,3.742857142857143,3.885714285714286,True,False,too_late,True,False,too_late,0.5142857142857142,-0.015971428571428567,TF2,0.5142857142857142,False,False,weak_or_none,1.3978485657104738,balanced
172419172,USDJPY,1440,35,5.9714285714285715,4.571428571428571,-0.07714285714285715,-0.05714285714285714,0.5091428571428571,1.243742857142857,1.2408571428571429,0.30624137931034484,0.05867999999999998,1.0171764705882353,0.328448275862069,0.08175,0.6735555555555556,0.7537142857142858,1.4422285714285714,0.4857142857142857,0.3142857142857143,0.3142857142857143,58863.0,170428.5,5.0285714285714285,6.428571428571429,False,False,ok,False,False,ok,0.4857142857142857,0.6735555555555556,TF1,0.4857142857142857,False,False,weak_or_none,1.9134950720242607,balanced
111535115,EURUSD,15,34,7.588235294117647,6.323529411764706,-0.31470588235294117,-0.16176470588235295,0.0005967647058823531,0.005646176470588235,0.003960882352941177,0.0009309677419354839,0.000352142857142857,0.0013074999999999999,0.00017558823529411767,5.9705882352941164e-05,-0.0001364705882352941,0.003095882352941176,0.005064705882352941,0.38235294117647056,0.35294117647058826,0.4117647058823529,20817.0,34853.0,3.4117647058823537,4.676470588235294,True,False,too_late,True,False,too_late,0.4117647058823529,0.00017558823529411767,TF3,0.4117647058823529,False,False,weak_or_none,1.6359490784723543,balanced
170413107,USDJPY,240,34,8.676470588235293,5.882352941176471,-0.24117647058823527,-0.0911764705882353,0.057676470588235274,0.7927058823529413,0.5605882352941176,-0.03935294117647059,-0.044333333333333336,0.16203571428571428,-0.0706764705882353,-0.006470588235294104,-0.05429032258064516,0.5405882352941176,0.627764705882353,0.4117647058823529,0.4117647058823529,0.35294117647058826,34892.0,35428.0,2.3235294117647065,5.117647058823529,True,False,too_late,False,False,ok,0.4117647058823529,-0.006470588235294104,TF1,0.4117647058823529,False,False,weak_or_none,1.1612622415669207,poor_R
170453108,USDJPY,240,33,7.393939393939394,6.363636363636363,-0.33636363636363636,-0.1787878787878788,0.02403030303030304,1.1136060606060607,0.582,-0.03193939393939395,0.0248709677419355,0.023740740740740736,-0.02939393939393939,-0.06696875,0.030193548387096793,0.5282727272727272,0.7592121212121212,0.5151515151515151,0.48484848484848486,0.45454545454545453,33536.0,34245.5,3.6060606060606064,4.636363636363637,True,False,too_late,True,False,too_late,0.5151515151515151,0.030193548387096793,TF1,0.5151515151515151,False,False,weak_or_none,1.4371594103137728,balanced
220442456,GBPJPY,240,33,7.787878787878788,7.0606060606060606,-0.29393939393939394,-0.10303030303030303,0.04733333333333332,0.857090909090909,0.6352121212121212,-0.03439393939393939,-0.12382758620689656,-0.10665384615384614,-0.011666666666666664,-0.03129032258064516,-0.01207142857142857,0.4354375,0.7303125,0.5454545454545454,0.42424242424242425,0.3939393939393939,15357.5,9631.0,3.212121212121212,3.939393939393939,True,False,too_late,True,False,too_late,0.5454545454545454,-0.011666666666666664,TF1,0.5454545454545454,False,False,weak_or_none,1.6771924788287644,balanced
172401402,USDJPY,1440,32,6.5,5.125,-0.30625,-0.031249999999999997,0.05621875,1.6448125,1.2604374999999999,0.2733913043478261,0.10617647058823533,0.17042307692307693,0.22366666666666668,0.13317647058823529,0.06064705882352942,1.0231875,1.39959375,0.40625,0.28125,0.28125,166503.0,253788.5,4.5,5.875,True,False,too_late,False,False,ok,0.40625,0.22366666666666668,TF1,0.40625,False,False,weak_or_none,1.3678761224115816,balanced
172417159,USDJPY,1440,32,7.21875,5.78125,-0.20625,-0.040625,0.10353125000000002,1.0161562499999999,0.809875,0.017266666666666666,-0.06513793103448276,-0.00970833333333334,-0.2295925925925926,-0.087304347826087,-0.417095238095238,0.7375625,1.0145625,0.40625,0.375,0.28125,36396.5,54750.0,3.78125,5.21875,True,False,too_late,False,False,ok,0.40625,-0.087304347826087,TF1,0.40625,False,False,weak_or_none,1.3755613931022794,balanced
22011049,GBPJPY,60,31,6.903225806451613,6.774193548387097,-0.26129032258064516,-0.13225806451612904,0.01693548387096772,1.1312258064516127,0.9629032258064515,-0.045148148148148146,-0.07904347826086956,0.12700000000000003,0.0005806451612903168,0.0024193548387096858,0.030483870967741935,0.6450333333333333,1.5706999999999998,0.45161290322580644,0.4838709677419355,0.5161290322580645,40201.5,29517.5,4.096774193548387,4.225806451612903,True,False,too_late,True,False,too_late,0.5161290322580645,0.030483870967741935,TF3,0.5161290322580645,False,False,weak_or_none,2.4350679551444365,high_R
223034156,GBPJPY,30,30,8.2,5.4,-0.26666666666666666,-0.18333333333333332,0.19366666666666665,1.1645333333333334,0.6923,-0.021964285714285697,0.15876,0.10013636363636365,-0.0009000000000000008,-0.0241,-0.02066666666666667,0.6137333333333334,0.8501666666666666,0.5666666666666667,0.4,0.4666666666666667,27688.5,73709.0,2.8000000000000007,5.6,True,False,too_late,False,False,ok,0.5666666666666667,-0.0009000000000000008,TF1,0.5666666666666667,False,False,weak_or_none,1.3852378883336953,balanced
220111112,GBPJPY,60,29,6.896551724137931,5.827586206896552,-0.23793103448275862,-0.23793103448275862,0.2741724137931034,0.989103448275862,0.8074827586206896,0.09981481481481483,-0.3670869565217391,-0.2818,0.09689655172413793,0.10189655172413792,0.18181481481481482,0.48413793103448277,1.2257586206896551,0.5172413793103449,0.4482758620689655,0.4482758620689655,20522.0,12676.0,4.103448275862069,5.172413793103448,True,False,too_late,False,False,ok,0.5172413793103449,0.18181481481481482,TF1,0.5172413793103449,False,False,weak_or_none,2.5318376068376067,high_R
220138124,GBPJPY,60,29,7.862068965517241,3.689655172413793,-0.16896551724137931,-0.2310344827586207,0.023379310344827587,1.047655172413793,0.5066551724137931,-0.0108888888888889,0.08530434782608695,-0.21673684210526317,-0.04796551724137931,0.03837931034482758,0.02496551724137931,1.1260689655172413,1.0060689655172412,0.3448275862068966,0.4482758620689655,0.3793103448275862,120538.0,74748.0,3.137931034482759,7.310344827586206,True,False,too_late,False,False,ok,0.4482758620689655,0.03837931034482758,TF2,0.4482758620689655,False,False,weak_or_none,0.8934345908868201,poor_R
120430531,GBPUSD,240,28,8.214285714285714,6.214285714285714,-0.2,-0.09642857142857142,0.0008689285714285716,0.0062614285714285714,0.0054767857142857135,-0.0005261538461538462,0.00026583333333333325,-0.0001480952380952383,-0.0005442857142857143,-0.0006157692307692307,-0.0008303846153846153,0.004293571428571429,0.006192142857142857,0.39285714285714285,0.39285714285714285,0.39285714285714285,27673.5,76046.0,2.7857142857142865,4.785714285714286,True,False,too_late,True,False,too_late,0.39285714285714285,-0.0005442857142857143,TF1,0.39285714285714285,False,False,weak_or_none,1.4421893195807685,balanced
200141957,EURJPY,60,28,6.5,6.357142857142857,-0.19285714285714287,-0.05714285714285714,0.19975,0.853,0.7586428571428571,-0.027750000000000007,0.0035769230769230587,-0.3954761904761905,-0.0017857142857142844,-0.010535714285714282,-0.03939285714285715,0.43442857142857144,0.8501428571428571,0.4642857142857143,0.39285714285714285,0.5357142857142857,8003.0,29500.5,4.5,4.642857142857143,True,False,too_late,True,False,too_late,0.5357142857142857,-0.0017857142857142844,TF3,0.5357142857142857,False,False,weak_or_none,1.9569220651101609,balanced
910136160,XAUUSD,60,28,7.678571428571429,7.0,-0.36428571428571427,-0.23571428571428574,1.222857142857143,15.906785714285714,10.5025,-1.222857142857143,-1.456785714285714,0.9711111111111108,-1.3639285714285714,-1.7742857142857142,0.42888888888888915,8.055,13.370000000000001,0.4642857142857143,0.5357142857142857,0.39285714285714285,2474.5,3405.0,3.3214285714285707,4.0,True,False,too_late,True,False,too_late,0.5357142857142857,0.42888888888888915,TF2,0.5357142857142857,False,False,weak_or_none,1.65983860955928,balanced
11042362,EURUSD,240,27,5.074074074074074,4.962962962962963,-0.03333333333333333,-0.08148148148148149,0.00159,0.0072699999999999996,0.008844074074074074,0.0018175,0.0005500000000000001,0.00599625,0.00019846153846153847,0.0003395454545454545,0.0006342857142857145,0.007217037037037037,0.011787037037037039,0.4444444444444444,0.37037037037037035,0.4074074074074074,145124.0,368412.5,5.925925925925926,6.037037037037037,False,False,ok,False,False,ok,0.4444444444444444,0.0006342857142857145,TF1,0.4444444444444444,False,False,weak_or_none,1.633223853022683,balanced
121554582,GBPUSD,15,27,5.814814814814815,4.518518518518518,0.025925925925925932,-0.1814814814814815,0.0020051851851851854,0.007022222222222222,0.006124814814814816,0.0001946153846153845,0.0017599999999999998,0.0011919047619047619,-0.00015,-9.851851851851852e-05,-0.00023333333333333333,0.006677037037037037,0.009092962962962962,0.48148148148148145,0.48148148148148145,0.37037037037037035,37065.0,107572.0,5.185185185185185,6.481481481481483,False,False,ok,False,False,ok,0.48148148148148145,-9.851851851851852e-05,TF1,0.48148148148148145,False,False,weak_or_none,1.3618260483692035,balanced
