Ticket,Magic,Symbol,TF,OsRank,BestOpenShift,CsRank,BestCloseShift,RetOriginal,BestRetOpen,BestRetClose,RetDur25,RetDur50,RetDur100,RetTF1,RetTF2,RetTF3,MAE,MFE
252789701,852412345,NAS100,1440,1.0,0.0,6.0,0.1,43.10000000000218,43.10000000000218,56.20000000000073,39.5,60.29999999999927,169.70000000000073,,,227.20000000000073,7.0,44.0
252801317,913034165,XAUUSD,30,11.0,-0.2,5.0,0.2,-6.0900000000001455,11.13000000000011,-2.6400000000003274,-6.410000000000309,-5.0,-13.620000000000346,-8.539999999999964,-7.8400000000001455,-8.41000000000031,20.470000000000255,0.17000000000007276
252819019,170411751,USDJPY,240,10.0,-0.5,6.0,-0.3,0.10000000000002274,1.0109999999999957,0.6240000000000236,-0.33799999999999386,0.3380000000000223,0.4460000000000264,-0.34099999999997976,-0.1629999999999825,0.4140000000000157,0.4129999999999825,0.8850000000000193
252819320,172417159,USDJPY,1440,3.0,0.1,8.0,-0.2,0.028999999999996362,0.1740000000000066,0.7789999999999964,-0.11299999999999955,0.2949999999999875,0.7719999999999914,0.40399999999999636,0.14699999999999136,-0.3650000000000091,0.36000000000001364,0.8079999999999927
252819439,110431441,EURUSD,240,6.0,-0.3,11.0,-0.2,-0.006089999999999929,-0.0023200000000000998,0.0023700000000002053,0.0017500000000001403,0.0015200000000001879,-0.00529999999999986,0.00291000000000019,0.0027100000000002122,0.0016000000000000458,0.006109999999999838,0.0041800000000000725
252819484,172477110,USDJPY,1440,3.0,0.3,7.0,-0.2,0.2699999999999818,0.4199999999999875,0.7629999999999768,-0.15900000000002024,0.2709999999999866,0.728999999999985,0.4410000000000025,0.125,-0.30700000000001637,0.3020000000000209,0.8659999999999854
252846988,120126101,GBPUSD,60,11.0,-0.4,6.0,-0.3,-0.007500000000000062,-0.002020000000000133,-0.0013399999999998968,-0.0020400000000000418,-0.0018700000000000383,-0.009530000000000038,0.00048000000000003595,-0.000520000000000076,-0.0011300000000000754,0.009300000000000086,0.0012399999999999078
252851233,852412345,NAS100,1440,11.0,0.3,1.0,0.0,19.399999999997817,40.20000000000073,19.399999999997817,-51.400000000001455,-22.0,26.099999999998545,-115.80000000000291,200.59999999999854,162.0,24.900000000001455,6.799999999999272
252856975,852412345,NAS100,1440,4.0,0.1,1.0,0.0,30.200000000000728,63.0,30.200000000000728,10.30000000000291,7.100000000002183,-25.69999999999709,-45.599999999998545,262.6000000000022,221.10000000000218,50.39999999999782,27.400000000001455
252857538,220138124,GBPJPY,60,2.0,-0.1,4.0,-0.5,0.9059999999999775,0.9309999999999832,1.1929999999999836,0.6059999999999945,0.9799999999999898,0.7609999999999957,-0.0020000000000095497,-0.01300000000000523,-0.05500000000000682,0.3240000000000123,1.600999999999999
252859284,910128124,XAUUSD,60,2.0,-0.1,11.0,0.4,-19.84999999999991,4.819999999999709,17.25,-1.25,-1.2699999999999818,0.9600000000000364,-5.309999999999945,-0.31999999999970896,0.75,19.730000000000018,23.90000000000009
252859530,203043197,EURJPY,30,10.0,-0.5,6.0,-0.2,-1.092000000000013,0.18000000000000682,-0.35000000000002274,-0.7350000000000136,-0.40900000000002024,,0.02199999999999136,0.11899999999999977,0.2629999999999768,1.085000000000008,0.30299999999999727
252861258,123019377,GBPUSD,30,11.0,-0.5,6.0,-0.2,-0.00550000000000006,0.0017399999999998528,-0.002850000000000019,-0.003430000000000044,-0.0034600000000000186,-0.008419999999999872,-0.00041000000000002146,-0.0017000000000000348,-0.0021100000000000563,0.005469999999999864,0.0
252872411,200115159,EURJPY,60,4.0,-0.2,7.0,-0.4,0.125,0.4519999999999982,0.992999999999995,0.3640000000000043,0.23599999999999,0.5099999999999909,0.003999999999990678,0.09600000000000364,0.03899999999998727,0.09600000000000364,1.0439999999999827
252874470,811521059,US30,15,1.0,0.0,11.0,-0.2,30.0,30.0,135.0,128.0,119.0,103.0,113.0,131.0,138.0,0.0,143.0
252879728,110416170,EURUSD,240,3.0,-0.1,8.0,0.4,0.004530000000000145,0.005929999999999991,0.009540000000000104,0.000320000000000098,-0.0004499999999998394,0.005340000000000122,-3.999999999981796e-05,0.00024000000000001798,-0.0004499999999998394,0.0020000000000000018,0.011150000000000215
252881649,223034156,GBPJPY,30,4.0,-0.1,4.0,-0.5,0.14400000000000546,0.9449999999999932,0.8930000000000007,0.4099999999999966,0.3790000000000191,0.3810000000000002,0.06200000000001182,-0.015999999999991132,-0.06299999999998818,0.6409999999999911,1.0460000000000207
252886300,112416190,EURUSD,1440,3.0,-0.1,7.0,-0.4,-0.0047999999999999154,0.001100000000000101,0.003850000000000131,0.0023200000000000998,,-0.0043599999999999195,0.004410000000000025,-0.0013900000000000023,0.0040800000000000836,0.0050200000000000244,0.006160000000000165
252902703,200109871,EURJPY,60,11.0,-0.5,11.0,-0.4,-0.4000000000000057,-0.043000000000006366,-0.021000000000015007,-0.3859999999999957,-0.09200000000001296,-0.29400000000001114,-0.09200000000001296,-0.3060000000000116,-0.3400000000000034,0.4070000000000107,0.012000000000000455
252907526,120142107,GBPUSD,60,3.0,-0.2,3.0,-0.5,0.011639999999999873,0.013269999999999893,0.01462999999999992,0.006399999999999961,0.013199999999999878,0.010650000000000048,-0.00046999999999997044,0.0019100000000000783,0.003209999999999935,0.0007800000000000029,0.015560000000000018
252922821,113072085,EURUSD,30,6.0,-0.3,1.0,0.0,0.0048799999999999955,0.01046999999999998,0.0048799999999999955,0.0018700000000000383,0.00719000000000003,0.004669999999999952,-0.0010599999999998388,0.0001500000000000945,0.0006800000000000139,0.00270999999999999,0.007210000000000161
252923748,822412345,US500,1440,9.0,-0.2,4.0,-0.3,34.19999999999982,41.400000000000546,37.29999999999927,31.299999999999272,56.0,64.79999999999927,81.5,90.59999999999945,100.29999999999927,3.2000000000007276,41.0
252927384,113023365,EURUSD,30,8.0,-0.1,9.0,-0.4,-0.0032999999999998586,0.00391000000000008,0.0029200000000000337,-0.0010999999999998789,0.0018299999999999983,0.00017000000000000348,-0.0011200000000000099,-0.00024999999999986144,-0.000140000000000029,0.005149999999999988,0.004770000000000163
252927447,113023381,EURUSD,30,6.0,-0.5,8.0,-0.4,0.0011699999999998933,0.005919999999999925,0.006219999999999892,0.0010699999999999044,0.0019599999999999618,0.006319999999999881,-0.0009099999999999664,0.00029999999999996696,0.0008299999999998864,0.0017100000000001003,0.007360000000000033
252945704,222428195,GBPJPY,1440,11.0,-0.2,11.0,-0.3,-1.1500000000000057,-0.5860000000000127,0.15100000000001046,-0.4619999999999891,,-0.15000000000000568,-0.8409999999999798,-0.47299999999998477,,1.1659999999999968,0.32500000000001705
252945711,222414154,GBPJPY,1440,3.0,0.2,9.0,-0.4,-1.549999999999983,-0.8629999999999995,0.44700000000000273,,-1.0420000000000016,-0.16200000000000614,-0.5919999999999845,,,1.48599999999999,0.9260000000000161
252945745,170428148,USDJPY,240,7.0,-0.5,6.0,-0.5,-0.45000000000001705,0.3959999999999866,0.21599999999997976,0.06499999999999773,-1.254000000000019,-0.2400000000000091,0.2639999999999816,0.07899999999997931,-0.3650000000000091,0.48500000000001364,0.40399999999999636
252984176,852412345,NAS100,1440,7.0,0.1,2.0,0.2,-25.799999999999272,44.400000000001455,-21.200000000000728,-69.60000000000218,,-52.10000000000218,-26.5,-174.20000000000073,,92.70000000000073,0.0
252987498,822412345,US500,1440,10.0,0.3,3.0,0.5,8.5,16.600000000000364,12.799999999999272,5.799999999999272,7.099999999999454,7.899999999999636,7.599999999999454,2.0999999999994543,,8.800000000000182,7.099999999999454
252992564,172477110,USDJPY,1440,10.0,-0.5,11.0,-0.5,-0.950000000000017,0.5169999999999959,-0.18500000000000227,0.03499999999999659,-0.7249999999999943,,-0.8590000000000089,,,0.9490000000000123,0.15699999999998226
253004406,110431441,EURUSD,240,7.0,-0.3,7.0,-0.5,-0.0034799999999999276,0.00038000000000004697,0.0022100000000000453,0.0026200000000000667,0.0008799999999999919,,-0.00048000000000003595,0.0036000000000000476,0.0024600000000001288,0.004269999999999996,0.004150000000000098
253026766,822412345,US500,1440,3.0,0.1,1.0,0.0,18.899999999999636,25.5,18.899999999999636,0.0999999999994543,10.199999999999818,22.299999999999272,26.299999999999272,,,11.600000000000364,23.399999999999636
253039108,110416170,EURUSD,240,6.0,-0.5,2.0,-0.1,0.004729999999999901,0.005830000000000002,0.005439999999999889,0.0028999999999999027,0.004959999999999853,,0.0015499999999999403,0.003049999999999997,0.0044399999999999995,0.000140000000000029,0.005549999999999944
253046703,852412345,NAS100,1440,4.0,0.1,5.0,0.5,16.599999999998545,30.899999999997817,30.299999999999272,5.5,22.0,30.899999999997817,,,,24.700000000000728,15.099999999998545
253068683,852412345,NAS100,1440,6.0,0.4,1.0,0.0,33.70000000000073,45.29999999999927,33.70000000000073,21.400000000001455,-31.299999999999272,-78.59999999999854,,,-121.0,25.299999999999272,29.400000000001455
253078556,852412345,NAS100,1440,1.0,0.0,1.0,0.0,65.29999999999927,65.29999999999927,65.29999999999927,-6.100000000002183,18.099999999998545,,,,-35.20000000000073,51.79999999999927,95.0
